TF,target,importance
HMGB2,STMN1,12.81322833430779
HMGB2,NUSAP1,11.26072740805412
TCF7,SELL,10.120941146417014
TCF4,RGS7,8.736172285853218
TCF7,CX3CR1,8.233456869482739
MSI2,SIRPD,8.213845015404724
HMGB2,SMC4,8.170201331879273
TCF4,BLNK,8.159296482576627
KLF12,LRBA,7.690792054306898
TCF7,PRF1,7.673703671679199
KLF12,DIS3L2,7.146469676189822
TCF7,FCGR3A,7.131982503127489
TCF7,SPON2,7.131021973768198
TCF4,LINC00865,7.072022713942142
TCF7,FGFBP2,6.842309626155047
KLF12,LINGO2,6.814675503250346
TCF4,FAR2,6.785038465231779
LEF1,FBXO32,6.675222854520302
TCF7,GZMB,6.668461955248855
IRF8,GNG7,6.632658858001789
HMGB2,CENPE,6.6239980972452015
HMGB2,NUCB2,6.5251315912098615
NR4A1,SLC35F3,6.445303448382591
TCF7,GNG2,6.440299323078278
RUNX3,ALCAM,6.414292607508981
HMGB2,H4C3,6.33436633507716
LEF1,STAM,6.25597939754211
TCF7,TSPOAP1-AS1,6.120129230103287
MCTP2,TAFA2,6.117667703198085
ZNF91,RGS1,5.96873159259704
NFATC3,TPTEP1--chr22:16601307(+),5.842582287827627
NR4A1,G0S2,5.783464437704435
KLF12,CDK8,5.699183127202383
TCF7,DUSP2,5.615486101675405
TCF7,IL7R,5.614997561546398
RUNX2,CD28,5.60019457184549
TCF7,SYNE2,5.580361353071367
RUNX1,NRGN,5.53117242830694
TCF4,ISG15,5.523674674466116
ZHX3,CD9,5.443436684066981
LEF1,PHTF2,5.37797305138673
MYBL1,TNF,5.374081006634257
ZNF37A,KIAA1958,5.267280695670528
BCL11B,CASP5,5.26622267593449
ZBTB20,TRAT1,5.264851507003718
NRF1,CCDC26,5.204184519377836
TCF7,GATA3,5.179447360728164
KLF12,MMP25-AS1,5.174752515602524
TCF4,DUSP5,5.168266950914939
HMGB2,CENPK,5.099434435368163
ZBTB20,SEC22A,5.0869016354147565
IRF1,ANKH,5.061908593829246
TCF7,ITM2A,5.045551888484382
BCL11A,ABCC3,5.03523638629693
RUNX1,ARHGAP6,5.033530875009532
TCF7,PRSS23,5.01868448621626
NRF1,H1-0,5.004832131882228
RFX3,ACSL1,4.956329105208397
TCF7,SH2D1A,4.893681954860546
ZBTB20,CMSS1,4.892315208483074
RUNX2,RAP2C-AS1,4.884856653799953
ZBTB20,ADGRE2,4.840216883749142
ZNF831,FAM241A,4.834587404202063
ZBTB20,KAT6B,4.820836030071515
TCF7,CMC1,4.813813498986157
RUNX1,PF4,4.80136918744673
ZNF831,SLC35F3,4.781506918190193
BCL11B,NRP1,4.742367423302629
BCL11B,RGCC,4.728036190748823
TCF7,ABLIM1,4.7041630827680505
MSI2,DLGAP1,4.68928219491926
TCF7,CD3E,4.657544553913249
MAFB,PADI4,4.642646739314906
HOXB2,IL1RN,4.640602948976186
KLF12,OXCT1,4.63986122869096
TCF7,HIPK2,4.637370384993621
ZBTB20,FRY,4.608676694784988
SCMH1,MTAP,4.6012584756364285
FEZ1,PNISR-AS1,4.584942086889552
FOXP1,ARHGAP10,4.5849094228656
MCTP2,GALM,4.582368693394466
