TF,target,importance
ZEB2,HLA-DQA1,10.41050711293253
ZEB2,HLA-DQB1,10.024451783514793
ZEB2,HLA-DPA1,9.645645824117514
ZEB2,HLA-DPB1,9.275631701649282
ZEB2,FCER1A,8.900923343615855
FOS,RHOB,7.259136281577724
FOSB,FOS,7.250411472715832
IRF8,SLAMF7,7.20178291819118
JUN,RHOB,7.167025742887149
FOS,FOSB,6.972677393298791
JUN,IER2,6.943494539891142
TAGLN2,LMNA,6.93669940077455
CEBPD,IFI6,6.804564759483377
ZEB2,HLA-DOA,6.723324563427824
IRF7,LIME1,6.698878622094033
IRF8,EGLN3,6.5464765457613066
ZEB2,SBF2,6.529979808994506
IRF7,IGKC,6.518332139682722
ZEB2,S100A9,6.37690905893833
ZNF626,XKR6,6.352517770623635
ZEB2,ID2,6.326193444088367
DAB2,THEMIS,6.31586186657266
ZNF708,ENTPD3-AS1,6.24134296449074
DAB2,SBK1,6.238452860742924
ZNF782,NRP1,6.192368896966499
IRF8,WDFY4,6.189314917217276
ZNF782,TRAF3IP2-AS1,6.14700398105936
ZEB2,HLA-DRB1,6.133240402113833
TCF4,IRF7,6.109964713569277
IRF8,RUBCNL,6.033661684666081
ZEB2,CD1C,5.980889607328237
FOS,JUN,5.943958788588402
IRF4,LINC01588,5.884702891609331
ZEB2,IRF1,5.82832104180904
RFX3,ZNF782,5.801570562629351
KMT2A,DLG2,5.71123297375808
DAB2,CD96,5.675212641677936
ZEB2,DPYD,5.6733560287851255
HMGB2,CISH,5.647667039987312
GATA3,STRBP,5.563376552830677
DAB2,PRKN,5.509566125289108
STAT4,GALM,5.486291196860886
ZNF331,PTPN13,5.482488903421042
IKZF3,KLRK1,5.481118628300838
IRF7,NIBAN3,5.452334596664974
JUN,ENSG00000302489,5.428776930126471
IKZF3,TRDC,5.387174007336359
DACH1,PRSS23,5.3605710288481685
FOS,IER2,5.352815847032523
TRAF4,LINC01215,5.327754819695204
DACH1,ENSG00000291236,5.315781065872242
ZNF600,ADGRG1,5.311427878745982
ZEB2,TAGLN2,5.264740321080856
STAT4,LINGO2,5.2474820455835305
IRF7,PLAC8,5.2385804932334175
ZEB2,FTX,5.227197566506446
ZNF782,JAKMIP2,5.219943333630782
IRF8,CEBPD,5.208714238669477
DAB2,SPOCK2,5.206828406600074
SP4,ENSG00000290548,5.202483398375285
IRF8,C1orf21,5.198953063239943
FOXN3,TSPOAP1-AS1,5.182145412233225
IKZF3,TRGC2,5.173609568780969
IRF8,SEPTIN11,5.171546023244586
DAB2,NCAM1,5.1623415417165175
ZNF782,LAT,5.133220173419075
ZEB2,IRF8,5.109514637988711
CEBPD,RALGPS2,5.102648625955205
GATA3,SLC12A2-DT,5.097363263849343
ZEB2,PLXDC2,5.094483988867104
ZEB2,CD14,5.088372950381583
ZEB2,NFATC2,5.076748278516837
ZEB2,CSF3R,5.054688391688555
JUN,ENSG00000290039,5.032039053230458
ZEB2,VCAN,4.971991270442348
ZEB2,IL2RG,4.913357247396945
GATA3,MMS22L,4.907728563037277
NR6A1,ENSG00000306766,4.890465044714295
IRF8,CARMIL2,4.88898386687919
RORA,RASGRP1,4.885445395476406
ZEB2,TRPS1,4.879578987569655
SP4,PRIM2,4.877534148414307
TCF7,SYNGAP1,4.876533563918164
FOXP1,HLA-DQB1,4.86811846688301
ZEB2,S100A8,4.867870663589777
ZEB2,PLAUR,4.825688796503891
BCL11B,IKZF3,4.822906903973586
DAB2,PLAC8,4.807898677880404
ZEB2,FCN1,4.778209528022272
CEBPD,IRF8,4.772676804372549
GATA3,CCDC14,4.761508203186602
DACH1,CASP5,4.752845600041723
NCALD,ANKAR,4.738344676099572
ZEB2,ARHGAP26,4.737398348307058
NCALD,CD226,4.726310273554102
FOXN3,WRN,4.707485721476927
STAT1,MX1,4.70170909113644
ZEB2,ARL4C,4.69628195439352
BCL11B,ATP8B2,4.694689338609879
BACH2,CD6,4.692185149915149
FOXP1,HLA-DPA1,4.672971261969274
FOXN3,PBXIP1,4.672332009261335
ZEB2,HLA-DRA,4.657413704125175
FOXN3,NSMCE2,4.645722542493201
ZNF544,ABLIM1,4.6116142930285715
ZEB2,AOAH,4.610612644972984
STAT1,MLLT3,4.595431552487654
BACH2,THEMIS,4.578455452241631
ZEB2,APOBEC3A,4.569868862935767
RFX3,JAKMIP2,4.548504207459411
PBX4,DYNC2H1,4.52601331559116
CEBPD,IFIT1,4.525430568510275
NCALD,FUT8,4.5220242900230785
ZEB2,SLC49A4,4.513698520078273
HOXB2,TTC38,4.504034382499767
FOXN3,MAML3,4.50311154644874
ZEB2,KIF13A,4.484670769104493
DAB2,BLNK,4.481050840917663
ZEB2,PLCB1,4.460875431437082
ZEB2,ZSWIM6,4.452636496628026
NCALD,HIBCH,4.450390604782547
SP4,S1PR1,4.440058455584841
ID2,HLA-DQA1,4.439570430674665
NCALD,STK17A,4.439153465298392
IRF4,YPEL1,4.437882478572501
FOS,MNDA,4.43495976471719
FOXN3,PACS1,4.433472627015344
PBX4,ENTPD3-AS1,4.433410022928398
ZEB2,TLE5,4.424734559442474
ZEB2,CST3,4.42119142835298
ZBTB16,H1-0,4.411703433336843
ZEB2,PECAM1,4.402483811356038
RPS6KA5,MTSS1,4.392598927215835
ZEB2,TRIB2,4.392516246620076
IRF1,CD28,4.37746092139796
STAT1,SAMD9L,4.375828356903582
ZEB2,SPIDR,4.370082615269598
RPS6KA5,ENSG00000298678,4.368258006393038
IRF1,HMOX1,4.358600254371476
ZEB2,LINC01619,4.35731701706361
RFX3,NME7,4.353355598744935
ZEB2,DENND1A,4.3469317509842975
KMT2A,ADGRG5,4.342782720273633
ZEB2,ATG7,4.339323552129917
IKZF3,CD3D,4.338909851405989
TRAF4,FMNL3,4.338138611872264
FOXP1,HLA-DQA1,4.3360483618133605
RORA,INPP4B,4.327494383873464
TRIB2,ENSG00000290924,4.327145645968509
KMT2A,UICLM,4.325676042001014
ZEB2,ARHGAP24,4.32260608868507
TCF12,ZNF568,4.320160148305104
FOXN3,ARHGAP15,4.319775096333004
RORA,ENSG00000259363,4.317396249177557
ZEB2,ZBTB20,4.316097409494334
RFX3,ENTPD1-AS1,4.30708448522749
NCALD,ANKRD28,4.3012498687806895
SOX4,SBK1,4.2953731844116625
ZEB2,CD74,4.292235517057027
IRF1,ZBTB10,4.291328815948129
FOXN3,ENSG00000268027,4.290472903543377
FOXN3,CDC14A,4.258552680440596
TAGLN2,LBH,4.256363417281658
FOXP1,FCER1A,4.254982576000253
ZEB2,FLT3,4.25360556094468
BACH2,TESPA1,4.241851620967214
HMGB2,PLBD1,4.240288071690732
ZEB2,CERS6,4.233149687424129
NRF1,NR3C2,4.22797556833221
FOXN3,PIK3IP1-DT,4.219614487618566
FOXN3,MACF1,4.216253069467895
GATA3,TSGA10,4.214990835230503
IRF4,IL3RA--chrX:1335025(+),4.210373826240288
ZNF782,PKD2,4.2060838209302815
FOXP1,GPR174,4.2004428687914155
ZEB2,DIAPH2,4.198379147029276
ZEB2,SLC38A1,4.197752082784603
JUN,BTG2,4.196608266661561
NCALD,SLAMF7,4.185817201707207
ZEB2,USP32,4.17494832902417
ZNF101,ZNF544,4.159394124811074
NCALD,LRRCC1,4.157555052661728
BACH2,SPDL1,4.153443324723588
IRF7,UGCG,4.149967156692943
ZNF331,AMMECR1,4.147562531476633
SP4,AK9,4.145749975368895
FOXN3,BICD1,4.1385558670482245
TAGLN2,ZEB2,4.136877658789239
ZNF782,TTC39C,4.116438707029516
ZHX3,FMNL2,4.105142604793192
BCL11B,RORA,4.10367530002746
HSPA5,BTG3,4.102689725523172
DAB2,LINC00861,4.095676690083237
ZNF10,LINC00861,4.091691390453029
NCALD,LDAH,4.091394655655154
CEBPD,LST1,4.090152829897448
FOXN3,RICTOR,4.088479410215539
IRF8,SPATS2,4.087952963579275
FOXP1,FRMD4B,4.08573888780181
ZEB2,LRMDA,4.075529082367317
ZEB2,C5AR1,4.073128601643531
CEBPD,LYZ,4.064043406233582
ZSCAN30,SLCO4C1,4.061920061126782
FOS,MARCKSL1,4.061096248001856
ZEB2,POU2F2,4.058249345492048
