TF,target,importance
HMGB2,STMN1,12.022306378912383
HMGB2,SMC4,10.544799674847397
HMGB2,NUSAP1,9.757625780444855
NR4A1,G0S2,9.011449115289883
HMGB2,CENPE,8.097647029038182
MYBL1,TNF,7.932290017583784
TCF7,SELL,7.371247896385144
HMGB2,SMC2,7.334701814834185
HMGB2,H4C3,7.317309854418998
MSI2,SIRPD,7.2760665119091295
IKZF2,CD3D,7.1410241442368685
NR4A1,TESK2,7.045509951552627
KLF12,LINGO2,6.809101916975515
HLCS,PRICKLE1,6.612608649192994
TCF7,CX3CR1,6.541801645771135
TCF4,RGS7,6.484157818497423
TCF7,GZMB,6.431892597026238
ZNF654,UMAD1,6.400079766850594
TCF4,LINC00865,6.358763726540368
NR6A1,ALCAM,6.252189049738889
SCMH1,MTAP,6.216496374264309
TCF7,DUSP2,6.182869119223397
ZBTB20,TRAT1,6.146687864003835
POU2F2,THEMIS,6.046661763812531
TCF7,FCGR3A,6.011856279607796
ZBTB38,TMTC2,5.978970249461281
TCF7,FGFBP2,5.963753861301871
TCF7,TSPOAP1-AS1,5.922406885982237
TCF7,SPON2,5.846220027106649
KLF12,DIS3L2,5.678409677722768
TCF7,PRF1,5.666481442207919
ZNF155,RAB28,5.650567879886924
RUNX1,PPBP,5.637354498051417
NR4A1,SLC35F3,5.629788198239318
TCF7,SYNE2,5.627421901259982
TCF7,GNG2,5.614736949056657
NR4A1,NEXN,5.596881431086233
LEF1,FBXO32,5.594989322118306
SP140,FMN1,5.567699291345364
HOXB2,IL1RN,5.528905835040805
IKZF2,MGLL,5.507786897587098
SP140,DENND4A,5.439919040633184
HMGB2,CENPK,5.437988504440384
SP140,LINC00987,5.334486166701372
ZNF141,PTK2,5.312502106835856
ODC1,UBE2E2,5.266785498849348
RUNX1,ENSG00000291236,5.26599939054787
HMGB2,ATAD2,5.255292668816731
ZNF568,CLYBL,5.234513393045293
TCF7,CMC1,5.194350922903661
HMGB2,NUCB2,5.181654083233244
ZHX3,PLAUR,5.1254489319672585
ID2,ATP8B2,5.11753986012884
MCTP2,MYO9A,5.092196836988899
FOS,WDR49,5.031661720289416
MYBL1,CDK14,5.031561725059102
MSI2,DLGAP1,4.944308091136674
NFAT5,HDAC9,4.8957430478152295
ZNF155,EEIG1,4.8854986733274615
TCF7,ABLIM1,4.840186851216684
TCF7L2,GPHN,4.811506609151711
ZNF654,ARHGAP22,4.796256441115857
TCF7,IL7R,4.78376568373201
ZNF155,AHI1,4.767399969313366
TBX21,ENSG00000287190,4.735478886373631
