TF,target,importance
ZBTB16,CEBPD,10.62793662930604
TAGLN2,ENSG00000287100,7.284991727744756
NRF1,SPIDR,6.910459863135252
ZBTB16,KLRB1,6.672478798192786
MAFB,CYP4F22,6.657130031537388
ARID5B,FMNL2,6.455718029533588
STAT4,PLCL1,6.431901775832421
NR4A1,MAML3,6.427227218441611
NR4A1,ATG7,6.285481377676437
DACH1,ENSG00000259363,6.232576349396772
TFDP2,CDK8,6.205851814250705
PRDM1,FCER1A,6.135783790958442
ZNF626,IMMP1L,6.0607337394573095
ZNF101,PF4,6.042688846447721
IRF1,ENTPD3-AS1,6.032406428094895
NR4A1,ANKMY1,5.952803003191773
GATA3,LMNA,5.949761474309841
CEBPD,ZBTB16,5.916920271965505
ZBTB16,SERPINF1,5.857002787965298
ZHX3,TMEM135,5.7646313138284295
TFDP2,TTLL5,5.70729010001803
IRF1,DLG2,5.613216689643839
ZBTB16,COLQ,5.576210013121566
ZNF37A,FAM110A,5.567235879891084
NR4A1,CHD7,5.448059130356714
ZNF654,PRLR,5.377485189367729
MCTP2,ARHGAP6,5.342566787491785
TCF7,FCGR3A,5.320224568696238
TFDP2,SPATS2L,5.262281597699657
ZNF626,LDAH,5.23752096578496
NR4A1,POLG2,5.236416858295134
ZNF569,NARS2,5.138276141405917
NR4A1,PAM,5.071335928282595
RUNX3,GZMB,5.04306849908297
RUNX3,F2R,5.036133931501223
JUN,IER2,4.961505322093904
STAT1,ENSG00000285534,4.956614043462525
NR4A1,TMTC2,4.942807321147156
ARID5B,TSC22D1,4.901366350756946
NR4A1,DHRS7B,4.895880941463292
ZBTB20,HERC2P3--chr15:20370222(-),4.877071938597399
TCF7,IL32,4.876086813124762
FOXP1,SCAI,4.8506837469264905
HLTF,PLAUR,4.842502853664958
POU2F2,VOPP1,4.811514201867489
ZNF133,PHLPP1,4.7969727180881705
TCF7,NKG7,4.779241101324586
ZNF569,PLXDC2,4.763042118827223
SPATS2,GEN1,4.755049377847323
CEBPD,KLRB1,4.697778471971441
RORA,PTPN13,4.670728972976546
NCALD,BTRC,4.661687089870686
RUNX3,ENSG00000287100,4.6556723652731895
ZNF155,TTTY14,4.649605348897072
NR4A1,FHIT,4.639229420693198
FOS,EGR1,4.633396926879458
TRAF4,PLEKHA5,4.623648368283171
JUN,CD69,4.5858714648281556
ZHX2,SIMC1,4.583170661944324
JUN,TOX,4.579432407564636
RUNX3,GZMH,4.578065385544637
EGR1,HSPA1B,4.575723720427984
FOS,FOSB,4.574767956218855
NRF1,LINC-PINT,4.572609782459747
TCF7,GZMH,4.549197997349526
RUNX3,TGFBR1,4.532024823087832
ZNF600,MARCKSL1,4.522091869539168
TFDP2,TLR10,4.5186936382120395
SCMH1,SEMA6A-AS1,4.518683051551484
ZHX2,H2BC4,4.497142019476235
TRPS1,H1-0,4.470882624977236
NR4A1,APLF,4.453184004217757
MAF,LRMDA,4.448396300450955
IRF1,LINC00630,4.433268332951271
RUNX3,INSIG1,4.4332029300821905
FOXP1,WAKMAR2,4.401443383702881
NRF1,SFXN1,4.378345080742313
SPATS2,CYP1B1,4.378216396863286
ZNF37A,HEG1,4.350189532613202
KMT2A,ST3GAL3,4.343618068763026
STAT1,GBP1,4.341452683216194
TCF7,PRF1,4.3230534100463744
ZNF569,SLC49A4,4.310172412625321
BCL11B,NEGR1,4.304799742228204
CEBPD,ALOX5AP,4.289266681297894
NR4A1,CMSS1,4.287252384056118
CEBPD,HDAC9,4.270621822249112
ZNF37A,RUNX2,4.247635148012618
FOS,CXCR4,4.241200898956203
NR4A1,CFAP44,4.238096525837395
HIVEP2,ACRBP,4.231486762500311
ZNF782,HES1,4.230060025772042
ZNF569,HS2ST1,4.227962935188151
FOS,IL7R,4.224216683531925
ZBTB20,SHLD1,4.2226471944514055
FOS,TNFAIP3,4.215029882973
TCF7,ITGB1,4.2074184517963955
MCTP2,TMEM241,4.204554745583012
NR4A1,ANKH,4.1977305364890745
ZBTB20,CHN2,4.17883427026662
MAFB,TMEM140,4.176804777835936
MAF,SLC9A9,4.176523954617262
SP140,ZSCAN5A,4.167993197249978
FOS,JUN,4.166696713947762
TBX21,EIF2AK3,4.14190100292703
ZBTB38,CD1C,4.140131878604122
MCTP2,SIGLEC10,4.12274805499114
NFATC3,HERC5,4.116505731860025
ZNF33B,ZNF544,4.1095002128317
JUN,IL32,4.109226746544863
TCF7,EEIG1,4.093145898002299
TAGLN2,H2BC4,4.091284364267184
ZNF831,PTGS1,4.083296814345781
NR4A1,MED27,4.082797860305441
ZNF626,TSHZ2,4.076916934857575
ZBTB20,STAG1,4.060157401953169
ZBTB20,NEK1,4.053591497454625
ZNF626,RALGPS2,4.052324297833741
RFC3,PCCA,4.028771402740874
TFDP2,ENSG00000232053,4.017779842240924
ZNF75D,PID1,4.006604956959574
ZNF708,NUSAP1,4.000951475042147
RUNX2,RFX3,3.998378650441559
JUN,EGR1,3.9928282908353507
RPS6KA5,ZSCAN5A,3.992612708943434
ZBTB10,CXCL8,3.9877701595880657
TFDP2,ZFP36L1,3.975757973704914
RUNX3,ADGRG1,3.972087443330751
ZHX3,CDKL1,3.9607441680784037
BCL11B,MIR23AHG,3.959725327090334
CERS6,IFI44L,3.957663443215177
TRAF4,UGCG,3.9527579794902232
BCL11A,FAM241A,3.9508093284962813
BCL11B,FBXL17,3.944321820153021
JUN,CASP5,3.94405361259924
ZEB2,PARVB,3.939510485944892
TCF7,FGFBP2,3.938797982632061
TCF4,ATP9B,3.9374448403092983
ZBTB16,LINC00299,3.937178542422093
ZNF569,ENSG00000293909,3.9361872973934697
ZNF831,SMURF1,3.9353666795286286
DACH1,ENSG00000226571,3.9340695351340713
RFX7,ZBTB16,3.929541659087608
JUN,MAF,3.928372936117392
BACH2,CD74,3.9282076914796145
TFDP2,RHOB,3.9234123387594226
TCF7,GNG2,3.9064918870641123
ZBTB16,GPRIN3,3.904162626232796
ZHX3,IGF1R,3.902362424534381
IRF8,CLEC10A,3.8994340599854502
FEZ1,TESK2,3.895832717790851
ZEB2,TRIB2,3.8804562197742114
MAF,CD28,3.8613339797164663
KLRG1,ITM2C,3.8579166504942344
TCF7,TBX21,3.8400776281040985
EGR1,DGKA,3.8314606243415033
HOXB2,ENSG00000301476,3.825159364016667
MAF,PARVB,3.8173531394692937
ZNF600,TCF7L2,3.812666810788626
ZNF37A,KPNA5,3.8098695510633283
SCMH1,PLA2G12A,3.8092887004394007
NRF1,TSPOAP1,3.802376808981759
RORA,CD6,3.7982882858801927
NR4A1,HS2ST1,3.7936096138127633
SP140,LINC01215,3.788929499219316
ZBTB20,LINC01588,3.786525691123413
IRF1,LDAH,3.7778664087052154
TFDP2,ERCC6L2-AS1,3.775886074447529
RUNX3,CX3CR1,3.772027252293534
ZEB2,ACSL1,3.7658167473562014
KMT2A,GLCCI1,3.7637279964111396
HIVEP1,MAPK8,3.761647736280211
RFX3,IGF2BP2,3.7612123693911834
ZBTB20,PRAG1,3.7522856233738207
SCMH1,SESN3,3.744843698560846
ZBTB38,ULK4,3.744754394034681
RUNX3,PRSS23,3.7445183034579594
GATA3,STEAP4,3.7439283643728056
MAF,FMNL2,3.743527247499694
DACH1,PLA2G4A,3.7384840587744343
LEF1,FTX,3.735976231808625
CERS6,BABAM2,3.7316251733745496
TCF7,ADGRG1,3.728503764813009
ARID5B,CCL3,3.727112002064663
ZBTB20,TPTEP1--chr22:16601307(+),3.7226821595845077
JUN,GZMB,3.714309184299903
SCMH1,BANK1,3.7142592852734015
EGR1,XKR6,3.7106342129428884
RUNX3,PELI1,3.7103923733629163
ZBTB16,TASP1,3.708802700615446
HDX,GDAP1,3.7078848264579207
TBX21,TCF7,3.697131212652885
TFDP2,FAF1,3.6954952282979017
MAF,PRR5L,3.6954813790656753
STAT1,SAMD9L,3.6879683604869906
ZNF91,ENDOD1,3.683063356117103
KLRG1,GZMA,3.6772450909996865
KLF12,SIGLEC1,3.6674304329315612
TFDP2,CD36,3.660347728335964
BACH2,DNAAF9,3.6578364569665767
TFDP2,PCNX4,3.6522346722495733
STAT4,MAFB,3.646199855745295
NRF1,DBF4,3.645641404137616
HIVEP1,LST1,3.6451012827909746
NCALD,LAT,3.6446874541199
RUNX3,FCGR3A,3.64084608067715
KLRG1,ATP9B,3.6398826038979792
ZNF569,CCDC88A,3.637444669449636
ARID5B,ARMH4,3.636937599546267
BCL11A,LINGO2,3.6365253220942333
FOS,TEX14,3.6330932476130546
BCL11A,BLNK,3.631919876800671
BCL11B,PCNX2,3.6266278106746914
ZNF569,ENSG00000287124,3.6220172202605805
ZNF407,C3orf20,3.6119053485872086
TFDP2,KIAA1328,3.6033109999979116
ZNF569,TMTC3,3.602239464989239
TFDP2,PLCL1,3.5994720001184204
TFDP2,PPP1R16B,3.594736009401471
IRF1,CCDC14,3.5936388189131017
KLF12,TLR10,3.5907311136847824
TBX21,ADK,3.5904581054754034
IRF7,FOCAD,3.5865779977925376
KMT2A,ZEB1,3.5742833972656802
TCF7,TOX,3.572897433644163
FOS,FGFBP2,3.5728600434097317
SPATS2,GUSBP1--chr5:21341811(+),3.572058552000366
ODC1,GCC2,3.570794494877359
ZNF600,TTTY14,3.5661439813033637
ZBTB16,LINC01871,3.561109496434234
ZNF331,CCR7,3.5583838741136278
JUN,OPTN,3.556737825656954
BDP1,MAML3,3.55655160878635
NCALD,GDAP1,3.5503878664482755
ZBTB10,CCDC91,3.5492629592774554
TCF7,GZMB,3.5431771597058934
HIVEP1,GUSBP1--chr5:21341811(+),3.529311888971776
ZNF331,SLC35F3,3.527492610529362
SCMH1,GMDS-DT,3.5212915106989593
JUN,GZMH,3.5189085965032882
ZNF544,KIF3A,3.515622656486392
ZNF782,RAB28,3.5059578706084817
ODC1,RFC3,3.50354895800666
RUNX3,H2AC6,3.497499258289814
RUNX1,ACSL1,3.4944587879747515
TRAF4,DAB2,3.492310784202657
