TF,target,importance
ZEB2,VCAN,10.410306872686204
IRF8,WDFY4,8.952731226770112
TAGLN2,LMNA,8.914806117177163
TCF4,PLAC8,8.588602398628502
IRF8,RUBCNL,8.584527023060842
IRF8,C1orf21,8.19467310730897
ZEB2,FCN1,8.042230123167446
ZEB2,CSF3R,7.957294020383892
ZNF708,ENTPD3-AS1,7.908412158647958
NFATC2,VCAN,7.903771241015467
ZEB2,HLA-DQA1,7.389809411321917
ETS1,IL32,7.375193582035262
NR6A1,ENSG00000306766,6.966171384122151
ZEB2,HLA-DOA,6.907201854612886
ZEB2,HLA-DQB1,6.842621381584815
ZEB2,ARHGAP26,6.5376237431470114
POU2F2,TSHZ2,6.518498419220269
ZEB2,ZBTB20,6.44812866755404
ETS1,LCK,6.365407324169427
FOXN3,WRN,6.358243307467147
TAGLN2,LBH,6.340723529235084
ZNF91,TRDC,6.332895010035781
FOS,JUN,6.324403509919338
ZNF782,NRP1,6.280138011289472
NFATC2,FCN1,6.271178795213348
ZEB2,ID2,6.251408715082798
ZEB2,USP32,6.247734465389763
SCMH1,S1PR1,6.234545867714563
ZEB2,HLA-DPB1,6.186781436253228
ZEB2,GAB2,6.105086346259653
ZNF600,ADGRG1,6.079361197028022
IRF1,VCAN,6.075667151071396
IRF7,TCF4,6.058638489080341
ZEB2,FOXP1,6.0228907723573695
ZEB2,DPYD,5.945617910370912
FOXP1,VCAN,5.936827641039117
ZEB2,ZSWIM6,5.923875484126289
ZNF407,PPM1N,5.854236591484546
ZEB2,SIPA1L1,5.848961206590876
FOXP1,GAB2,5.8222984604155865
ZNF331,PTPN13,5.816388405158512
IRF8,PLEK,5.7886656641807255
STAT1,MX1,5.787010328168763
ZEB2,SIK3,5.747222567715461
ZEB2,SBF2,5.715898537359961
ZEB2,CD14,5.700701158960895
JUN,IER2,5.700150401598149
NFATC2,FLT3,5.678741535524409
SOX4,THEMIS,5.676960731371112
SCMH1,SLC39A8,5.672377365180932
ZEB2,TAGLN2,5.634376530231931
ZEB2,TRPS1,5.572380810372692
FOS,FOSB,5.566198739870239
IRF8,SLAMF7,5.56529232160228
ZEB2,LRMDA,5.554678533663057
ZEB2,DLEU2,5.548032084828365
ZNF708,RPAP2,5.535519889943944
ZEB2,NFATC2,5.511821857406727
IRF8,EGLN3,5.464504781671991
IRF8,RGCC,5.442941533178361
NFATC3,TBX21,5.393794296729408
TCF4,LIME1,5.390911557004725
FOS,IER2,5.3616490036803715
JUN,RHOB,5.349685986105621
FOSB,FOS,5.34110077425096
ZEB2,PLXDC2,5.330785829810621
ZEB2,PLCB1,5.314755135191311
LCORL,ENSG00000298831,5.312871746323469
IRF8,SEPTIN11,5.301323977399602
ZNF141,ENSG00000307645,5.295024584838678
IRF8,CARMIL2,5.294656646701646
DACH1,PRSS23,5.282958525785098
TCF4,IRF7,5.27509413694872
ZEB2,SSH2,5.251629731898297
ZEB2,UTRN,5.212536248943659
TAGLN2,H4C3,5.202239576550576
FOXP1,FRMD4B,5.193704569228558
HMGB2,PTPRM,5.152179905952578
ZEB2,HLA-DRA,5.151717988754602
HIVEP2,PRKN,5.133132137357304
ZEB2,CST3,5.13022121771766
IRF8,PPP1R14B,5.130008505907253
ZEB2,CHST11,5.1276045053886135
ZEB2,APOBEC3A,5.1240109873777175
ZEB2,LINC00278,5.11568898815992
ETS1,CD3G,5.067216734089109
STAT4,GALM,5.0629153960844135
ZEB2,IRF1,5.0585974817233685
STAT1,HERC5,5.055588094729084
ZNF544,ZNF101,5.030653514292283
IRF8,ZEB1,5.0224777924220785
ZEB2,HLA-DPA1,5.020692914287002
TAGLN2,ITGB7,4.983440946201176
STAT1,MLLT3,4.983114019728615
TAGLN2,MSR1,4.967211127731972
CLOCK,ENSG00000227240,4.937607251869679
IRF8,KIAA1958,4.933937386553141
ZNF654,ZGRF1,4.923740798175606
ZEB2,C5AR1,4.922870785218207
ZEB2,H4C3,4.919801507506811
