TF,target,importance
MAFB,CYP4F22,9.138559819633565
TCF7,GZMH,8.040702439826704
FOS,JUN,7.7912568513742375
TCF7,FCGR3A,7.718325415872843
FOS,FOSB,7.48840148478334
PRDM1,FCER1A,7.339519327231671
MAFB,TMEM140,7.2479980256106575
TCF7,PRF1,6.954474075873444
TCF7,FGFBP2,6.502707426159687
TCF7,IL32,6.432881062013617
ZBTB16,KLRB1,6.3669836449830415
ZNF91,DTX3,6.365367259324045
ARID5B,FMNL2,6.302906464828305
STAT1,GBP1,6.257295078330616
TCF7,IL7R,6.248518281932145
ZNF331,HES1,6.111336202105579
TCF7,ITGB1,5.969343968931613
FOXP1,LINC00278,5.9284367685976305
ZHX2,SIMC1,5.925426246251852
ZBTB16,CEBPD,5.906121918614756
STAT1,ENSG00000285534,5.875182079899181
MCTP2,TMEM241,5.8737963578207
ETS1,ANO10,5.8652395718223245
MAF,CD28,5.85449019943686
IRF7,CDKN1C,5.745445476064959
TCF7,NKG7,5.6953980726933136
DACH1,ENSG00000259363,5.651415569947147
KLF12,TLR10,5.627143786207229
ARID5B,TSC22D1,5.565055727426027
TCF7L2,ARHGAP18,5.559554691557405
CEBPD,ALOX5AP,5.53815742596999
TCF7,CX3CR1,5.5155497384906
ARID5B,CCL3,5.500663523484046
RUNX3,PELI1,5.415802069336701
TCF7,GZMB,5.406746672266779
CEBPD,KLRB1,5.398788025681402
ZNF544,KIF3A,5.33266233601722
MAF,SLC9A9,5.2828256481681946
TCF4,THBS1,5.259588694767158
KMT2A,ST3GAL3,5.2298810169558765
ETS1,ATP8B4,5.222151866576766
CEBPD,HDAC9,5.217867511614131
TCF7,EEIG1,5.202371020794742
HMGB2,STEAP4,5.183133687260559
FOSB,FOS,5.169032568474077
SP140,ZSCAN5A,5.122321409878769
KLRG1,PECAM1,5.119357938261251
ZHX3,CDKL1,5.112501272653293
ZEB1,ZNF804A,5.08856265364692
RUNX3,ENSG00000287100,5.068040351279411
RUNX3,F2R,5.062061598849416
IRF1,ENTPD3-AS1,5.026860972338729
ARID5B,ARMH4,5.023158881980603
MAFB,MX1,5.01491601508925
NFIA,HES1,5.004586754491505
ZHX3,TMEM135,4.986860904311907
NCALD,BTRC,4.949173995210533
FOSB,NFKBIA,4.917922281872968
TCF7,PRSS23,4.895465460610433
ZNF626,TSHZ2,4.878126323794037
TCF7,GNG2,4.848035268689597
MAF,MARCKS,4.818976675510035
TRIB2,IGKC,4.8152361400311054
ZHX3,PIK3IP1-DT,4.810245659948641
TCF7,ADGRG1,4.7989904542586554
RUNX1,PRLR,4.778383866143267
BACH2,SIGLEC1,4.778368311402328
KMT2A,FCGR2B,4.755740892160375
ZBTB10,CXCL8,4.747783014169349
MAF,LRMDA,4.730265746964176
ZNF91,KIF13A,4.701030993894155
ZNF831,CD38,4.69872496552141
ZNF101,PF4,4.661215642491073
NCALD,ST3GAL3,4.610259345922708
KMT2A,FAM117B,4.593334953508145
NR4A1,ANKMY1,4.5888196246722055
RORA,PTPN13,4.580588124130306
SETBP1,HLA-DQB1,4.568022076551193
SOX4,PF4,4.567530507917244
CEBPD,ZBTB16,4.556330344603239
ZNF654,CLOCK,4.554421056882149
ARID5B,CCSER1,4.534146699358496
ZNF600,MARCKSL1,4.533409625994326
ZNF831,SMURF1,4.52963643996998
KLRG1,GZMA,4.523700515248869
NFATC3,HERC5,4.509529869080092
NCALD,NAALADL2,4.469438097130702
ARID5B,HBEGF,4.437324798408289
ZNF91,ENDOD1,4.430577359044323
ZHX2,GMDS,4.4298261122879286
ID2,NUSAP1,4.42900732355308
NCALD,ARL17B,4.418928015122263
ZNF101,SOX4,4.41686133168291
FOSB,LINC01182,4.411415185995174
TCF7,SLAMF6,4.376102832822422
ZBTB20,H1-0,4.375265354804231
ZNF37A,FAM110A,4.366512084165202
RUNX1,SVIL,4.362206154470262
ZNF626,IMMP1L,4.351686536469026
TRIB2,ENSG00000268081,4.348779584967747
KLF12,SIGLEC1,4.34750813055241
KMT2A,FBXO33,4.34125320983496
TRIB2,SIT1,4.334080406738481
ZNF600,SEMA3C,4.33116897834205
ETS1,PADI4,4.320302598845166
ZNF37A,ACYP2,4.282652603706181
TCF7,PLEK,4.281366549120157
STAT1,GBP5,4.2775718646892615
ZHX2,H2BC4,4.252582746045312
ZNF91,CDK8,4.247877221761706
TCF7,RCAN3,4.224322658926947
ZNF654,SVIL,4.21178784881557
ZHX3,IGF1R,4.20739135742568
RUNX3,TTC39C,4.2021802629337595
MAF,MIR181A1HG,4.198275145173082
HLTF,ENSG00000274422,4.195178327405228
FOS,RUNX3,4.187109562694215
MAFB,RAB33B-AS1,4.1860736078036895
STAT1,DDIT4,4.179374886465374
ETS1,CENPE,4.176051172742104
STAT1,PRKAR2B,4.167991516463784
KMT2A,MCL1,4.160726516063675
SETBP1,ZFAND3,4.1586069248765485
FOXP1,AMMECR1,4.156167176855461
NCALD,GDAP1,4.155091287688318
ZEB2,PRLR,4.132905197782988
SPATS2,CYP1B1,4.124351654316438
ZBTB16,COLQ,4.114452421740488
STAT4,PLCL1,4.1107974826155775
ZNF544,PTGS2,4.102889852629926
IRF1,LINC00630,4.09844342271302
ZNF331,ENSG00000307645,4.078810578666779
NFIA,RUBCNL,4.069611852455554
RUNX3,INSIG1,4.062337912660705
KLRG1,MMS22L,4.056151455341336
IRF1,DLG2,4.055672089449336
KLRG1,PRKN,4.0454236662579985
KLRG1,TRDC,4.023362427150292
ZEB2,ZNF654,4.018564543579337
NCALD,FHIT,4.006979951994726
ZNF331,ZNF782,4.0034462882995845
SOX4,IL1RN,3.993245824431702
TCF4,NIBAN3,3.9822957555593357
CEBPD,ATF7IP2,3.9778057449010435
KMT2A,SYNE2,3.9662306233358735
KMT2A,GAB2,3.957488406453696
RUNX3,TBX21,3.954917021541364
KLRG1,ENSG00000306779,3.9538705338487694
ZBTB38,CCDC30,3.9534724529133083
FOXP1,WAKMAR2,3.947945637459418
TCF7,GZMA,3.9468332018890804
DACH1,MS4A6A,3.9406190242685204
CXXC5,PLAC8,3.9393171623055645
CEBPD,ITK,3.9311870670494073
LEF1,PTGS2,3.9148533619807666
KLF12,BACH2,3.9055078007066473
JUN,MAF,3.901716764095828
KLRG1,CATIP,3.8983114961186467
KMT2A,ATP8A1,3.8795828529804757
JUN,EGR1,3.873448577385515
RUNX1,BABAM2,3.8686159864786
FOSB,CDKAL1,3.8676268942782377
HIVEP1,TMEM176B,3.8622807805175365
LCORL,TRPS1,3.853225830242933
TRIB2,RNGTT,3.847449565135297
TRPS1,ZNF141,3.8436628651484557
ZBTB38,CD1C,3.8395423256337593
CEBPD,SESN1,3.835455738875859
ZNF141,TPT1-AS1,3.834622703043813
MYBL1,SETBP1,3.8333779879722245
TCF7,TGFBR1,3.8267102403234006
ETS1,FRMD4B,3.824822059850642
STAT1,CPLANE1,3.8208324153811484
ZSCAN30,VWA8,3.8163145247738157
KLRG1,PDE3B,3.8109494588177384
FOXP1,PRLR,3.803980391591194
CXXC5,L3MBTL4,3.8030494570499287
ZNF37A,RUNX2,3.8018920056963577
MAF,IPCEF1,3.79675197429104
KMT2A,GNG7,3.795820232656245
TRIB2,IRS2,3.7901943756170877
TCF7,SPOCK2,3.7684001723114484
RUNX3,RGS7,3.7679221749664524
HIVEP1,RPS6KA5,3.7671156132834462
PRDM1,GNLY,3.7646870864727773
ZNF600,TXNDC5,3.7645975370364813
PRDM1,DLG2,3.752194060906377
CXXC5,TTC38,3.74259867551879
GATA3,LMNA,3.739711166863191
RUNX3,IL32,3.73950460918925
ARID5B,EXOC4,3.7320117283138625
ZNF33B,ZNF544,3.7279929395400653
FOS,TNFAIP3,3.7235555395933746
ZNF141,CENPK,3.717969419838592
FOSB,STON2,3.7139871199881216
MAF,BIN1,3.711977100935111
TCF7L2,PALM2AKAP2,3.7110835909543454
FOS,FCRL3,3.710953183304518
SPATS2,ADAM28,3.7095580849102685
TCF7,KLRD1,3.708918234982972
TFDP2,CDK8,3.699396166785164
KLRG1,SH2D1A,3.695322156513549
NR4A1,DHRS7B,3.6943625046621436
POU2F2,VOPP1,3.690443176147746
RUNX3,NCR1,3.690050260278343
ZNF91,LINC00342,3.6856125167309015
ZNF831,PTGS1,3.6835445175504757
TCF7,LINC02328,3.6822310415264146
CXXC5,MIR4435-2HG,3.67906909357409
RUNX3,FCGR3A,3.6761207690148474
FOS,CXCR4,3.667366955788942
IKZF2,AFF3,3.6653604203512775
ZNF107,ENSG00000308356,3.659545118675782
ZNF91,ST6GALNAC3,3.6584716725138477
ETS1,SMC2,3.644833711644766
HSPA5,FUT8,3.6421868123549763
RUNX3,PRSS23,3.6323820859508076
ZNF600,CD1C,3.6262027669694072
NCALD,PVT1,3.6222361151409874
NFAT5,SIRPD,3.6215324288124973
RUNX3,GZMH,3.615022374524815
LEF1,CCR7,3.608508595214097
TCF7,C12orf75,3.588178289424419
NR4A1,ATG7,3.587523779790871
ETS1,TPM4,3.5852416546658907
ZNF10,MGMT,3.583908455265055
HSPA5,EHBP1,3.5824370076171985
TRIB2,ATAD5,3.5800342969900516
JUN,IL7R,3.579528240999027
RUNX3,SERPINF1,3.5781370906129757
FOS,PRR5L,3.577332550981506
KMT2A,UVRAG,3.577258344649354
HIVEP2,ACRBP,3.5732283870251225
IRF4,SIDT1,3.567428944182732
ZNF91,ARHGAP10,3.5669875145883108
ZNF91,GCNT2,3.557922375225271
FOXP1,UBASH3B,3.553357134313911
PRDM1,CATIP,3.551208515945823
HDX,GDAP1,3.5509887966429563
RORA,CD6,3.5481333783501747
NR3C2,ATP10A,3.540130705056594
KLRG1,ATP9B,3.534394821990689
JUN,TOX,3.5309986053382363
ZBTB38,ULK4,3.5296574835976027
ZNF155,ZDHHC14,3.5276102890709273
TRIB2,RSAD2,3.519074558781469
NR3C2,DUSP16,3.5181379043663243
ZNF331,TSPAN33,3.512657708622996
DACH1,ENSG00000226571,3.5110960986145447
TCF7,BTG2,3.50705753209343
SETBP1,BCKDHB,3.506175490711161
STAT1,HELB,3.5050508034301853
RORA,LRBA,3.5042230219488726
KLF12,TNF,3.503276235367591
STAT1,HSPA5,3.500253547349516
NR4A1,CMSS1,3.4986444986688308
KLF12,MCTP2,3.4974609776134784
TCF7,OXNAD1,3.493869178939083
FOS,IL7R,3.493176823177212
CEBPD,CAMK1D,3.491140531787799
ZNF568,TBC1D32,3.4889205900749407
RUNX2,ZNF75D,3.487440896804781
FOS,IKZF3,3.478221839641977
NFIA,NEXN,3.4773408130351076
FOXP1,SCAI,3.4751748266966485
IRF7,PCED1B,3.475099895936857
RUNX3,CLEC10A,3.4735019739382054
CXXC5,TAFA2,3.4730775334440094
ZNF91,WWOX,3.4729718000745757
SPATS2,GEN1,3.467840502224747
ETS1,KMT2A,3.460176452394528
SETBP1,CD38,3.455851129091862
ZNF91,SLC4A7,3.452687614958134
ZBTB16,CLEC2D,3.442799607898511
SP140,STON2,3.4423788272394757
RUNX1,C5AR1,3.435198616685643
LEF1,CASP5,3.4350842967201527
TRAF4,UGCG,3.431595064585467
RORA,ENSG00000227240,3.429407924082396
SETBP1,LIMS1,3.4270835835524185
MAF,PHLPP1,3.4233948046376024
LEF1,FOXP1,3.421451718226648
ZHX3,ENSG00000227598,3.421127160882278
ZNF626,RALGPS2,3.4202566536395094
RUNX3,CX3CR1,3.404692616316809
STAT1,GBP4,3.3990454204031035
NFATC3,DAAM1,3.3987597143764416
EOMES,MEGF9,3.39699763890023
ZNF91,ATM,3.3952141147377217
EGR1,HSPA1B,3.3939433081966675
ZNF600,GTDC1,3.389839329880499
ZNF91,MIR4435-2HG,3.3858274866103173
RFC3,PCCA,3.38493667536254
ODC1,ZNF133,3.3832183529915847
KMT2A,ADM,3.3814868231886432
NCALD,AFF3,3.3805073425876446
RUNX3,IL7R,3.37863944166331
RFX7,ENSG00000290853,3.375855574160211
POU2F2,ST6GALNAC3,3.3741316515136544
ZSCAN5A,KIAA0825,3.370411416873932
BCL11A,LINGO2,3.369165692022014
ZBTB38,FMN1,3.368080598771257
TCF7,TRAT1,3.361786623829152
NCALD,ZSWIM6,3.360559920703869
STAT4,FARS2,3.356850629601567
PRDM1,NRP1,3.3556928122553273
MAF,SELL,3.3540787476825833
RFX3,PTGS2,3.353066697514801
MAF,MAST4,3.349363439673666
HOXB2,SERINC5,3.348432843168058
ZNF75D,PID1,3.345167075875074
IRF8,CLEC10A,3.3445671989593837
JUN,ZEB2,3.3439758533050625
ZNF37A,MAML2,3.343061104222804
NCALD,LAT,3.342606326336133
ETS1,ZC3H12D,3.339895109707853
ZNF600,ENSG00000289424,3.3376779027209533
IKZF3,RICTOR,3.3360244750496726
NFIA,DISP1,3.3352059124300664
TCF7,CST7,3.331364526997194
MAFB,ABLIM1,3.330699154475786
MAFB,PGM2L1,3.325454501791014
TAGLN2,SLFN5,3.3252775210783914
DAB2,CHST2,3.324196100363706
IRF8,ENSG00000306779,3.3208597461120735
FOS,EGR1,3.318373955509181
IRF8,LINC00865,3.3130116229385815
ZHX2,DLEU1,3.3090051282383364
SETBP1,PTGS1,3.3079940752777173
SOX4,METTL15,3.305871377472016
TCF7,ENSG00000262879,3.297507365879969
IRF7,CST3,3.294803798743041
STAT1,RDUR,3.291763751006111
ZNF155,CARMIL1,3.291211853850494
RUNX3,GZMB,3.2897535237284767
FOS,TRAC,3.287844200496326
EGR1,DGKA,3.2867217458473568
KMT2A,PPM1N,3.2864008024020968
KMT2A,SYCP2,3.2862482499181427
ZNF107,IRF8,3.284174065533064
ZNF37A,FHIT,3.2795227027823635
NCALD,ANKRD36C,3.2791359548553114
FEZ1,NUBPL,3.2783891601151276
ID2,LINC01871,3.2781782511372417
NFATC2,SLC39A8,3.2774053147828908
MAF,ENSG00000259135,3.2770761907705968
TCF7L2,PITPNM2,3.27497212318524
NFATC3,UST,3.2747088038892134
ZBTB38,BABAM2,3.2692005047509376
ID2,ZNF101,3.2691228433832036
FOS,IER2,3.267767715587843
ZBTB16,ATF7IP2,3.2616422265036826
NCALD,CAMK1D,3.260973514427433
NFIA,MYO1D,3.2596973902461075
ZNF626,LDAH,3.256330269875287
ZHX3,STAMBPL1,3.2555173278752902
BDP1,ENSG00000269514,3.2540352662866185
HIVEP2,ENSG00000290548,3.2525944574872656
ZNF600,AHI1,3.2519863848130592
JUN,GZMB,3.249955845554783
MCTP2,PITPNC1,3.249453273528798
RUNX1,MYO1E,3.2490019505443355
FOSB,HES1,3.2463953147315263
STAT1,DLGAP1,3.2434518165834865
ZHX3,NAALADL2,3.2426534779946046
TFDP2,PCNX4,3.2413120149618138
ZNF91,RTTN,3.2383703788321934
FOSB,RGS1,3.2375725515418528
PRDM1,STEAP4,3.2369242058379584
TCF7,TOX,3.2345422149432483
RUNX3,BMERB1,3.231387481983683
