TF,target,importance
ZEB2,FCER1A,9.844134436667977
IRF1,VCAN,8.76006066942415
IRF8,WDFY4,8.662587973953533
ZEB2,VCAN,8.389360446122897
ZEB2,S100A8,8.373365721910204
IRF8,SLAMF7,8.371758704972883
ZEB2,DPYD,8.322872253086816
FOS,IER2,8.266438224641783
BCL11B,TRAT1,7.85818953193409
ZEB2,S100A9,7.590307529903635
IRF8,EGLN3,7.337525663373694
ZEB2,HLA-DOA,7.144635989598133
ZEB2,HLA-DQB1,7.017444805493139
POU2F2,PRSS23,6.829925264275062
ZNF708,ENTPD3-AS1,6.812978847369838
HMGB2,PTPRM,6.770741627064407
IRF8,RUBCNL,6.533820021850903
IRF8,PPP1R14B,6.518896682818835
ZEB2,KIF13A,6.515242693897083
IRF8,C1orf21,6.499908089841706
DAB2,THEMIS,6.465796280783281
ZEB2,HLA-DQA1,6.460197844010952
BDP1,APLF,6.431389985006469
ZEB2,ZBTB20,6.4110266488370975
ZEB2,CD14,6.383583389856619
ZNF331,PTPN13,6.3129257915764265
IRF8,ACTN1,6.295084679606008
ZEB2,TAGLN2,6.268989695526256
ZEB2,HLA-DPB1,6.258852306860942
ZEB2,DENND1A,6.2566947008441325
IRF8,CARMIL2,6.243676153293911
IRF8,SEPTIN11,6.185121990275774
BCL11B,ATP8B2,6.162097350621117
ZEB2,FCN1,6.157096359817551
BACH2,CD6,6.135714594624932
IRF8,SERPINF1,6.0561052789292695
ZEB2,TRPS1,6.0327476414323025
IRF1,S100A8,6.032508638387229
HIVEP2,PRKN,6.029888850846981
IRF8,VEGFB,6.023570371572834
FOS,JUN,6.00875799756445
ZEB2,NFATC2,6.005512721711585
ZEB2,HLA-DPA1,5.936206092801156
BCL11B,SCML4,5.9304384093971825
CEBPD,IFI6,5.919693686076437
HMGB2,CISH,5.9024020135197635
ZEB2,IRS2,5.89485405401966
LCORL,RFC3,5.885607032231232
ZEB2,CSF3R,5.86468148161658
FOS,MNDA,5.851422675426221
ZEB2,DLEU2,5.83962123091706
ZNF331,RHOH,5.834259842974096
ZEB2,CD74,5.815819129564514
BCL11B,CD3G,5.780799915157501
ZEB2,ID2,5.764078737709564
ZEB2,TMTC2,5.751918864348157
ZEB2,CST3,5.750860605915474
BACH2,THEMIS,5.746305725475929
IRF8,PLEK,5.716222828174953
ZEB2,ZFAND3,5.69425253194444
IRF1,ZEB2,5.672243171311783
CEBPD,RALGPS2,5.642348012600173
FOSB,EGR1,5.633056335842695
ZEB2,FOXP1,5.611717631615618
ZEB2,SSH2,5.610533075051379
IRF8,ITM2C,5.604919387619021
IRF8,TSPAN33,5.512734566239848
ZEB2,ATG7,5.511679722381356
DAB2,SIGLEC1,5.502098560856589
TRIB2,ENSG00000290924,5.501809517074234
