TF,target,importance
IRF8,SLAMF7,9.113117587476763
IRF8,EGLN3,9.08899484327314
MYBL1,GZMM,8.3846977295907
IRF7,LIME1,7.714701411747087
IRF8,WDFY4,7.668187770843336
STAT1,CENPK,7.523770963464742
IRF4,LINC01588,7.49607508082822
STAT1,MLLT3,7.462231955515598
ZNF708,ENTPD3-AS1,7.347430830252463
IRF8,C1orf21,7.262593957131324
TAGLN2,LMNA,7.1565645798849955
BDP1,OPTN,7.09949227193164
IRF7,PLAC8,6.984646059243752
IRF7,IGKC,6.933334205854297
IRF4,YPEL1,6.927927064307411
FOXP1,GPR174,6.809401198673374
IRF8,RUBCNL,6.732223493389397
IRF4,RGS7,6.557811236450439
IRF8,VEGFB,6.470851335296547
IRF8,SEPTIN11,6.321285346543471
JUN,IER2,6.238997053262401
MYBL1,LINC01871,6.2289072510026795
SP4,ENSG00000290548,6.208345341430376
IRF7,NIBAN3,6.173154838286876
IRF7,UGCG,5.960206427170257
ZEB2,VCAN,5.943996650535533
IRF4,TENT5C,5.9269040751419215
IRF8,LST1,5.896454127536931
IRF8,GNG7,5.795393635037308
STAT1,LINC00649,5.63891128773639
BCL11B,CD3G,5.596079492416893
IRF1,HMOX1,5.560944149067975
FEZ1,CDC42EP3-AS1,5.472731805259441
NFATC2,S100A9,5.472355854794249
IRF8,AIM2,5.459885116670245
ZNF33B,CEP290,5.451433778853586
LCORL,ENSG00000298831,5.4306538997176075
IRF7,ALOX5AP,5.4281173758981165
NFAT5,FMNL2,5.406551488817844
IRF8,CARMIL2,5.401756630430767
FOXP1,SIK3,5.377370887822164
ZEB2,HLA-DOA,5.366923304679638
IRF8,RGCC,5.3316410513202825
STAT4,LINGO2,5.321732285728216
TCF4,IRF7,5.293663886950096
ZEB2,FCER1A,5.2831975138028895
TRPS1,FCER1A,5.268087272189635
FOXP1,FRMD4B,5.251476864428186
RFX3,NME7,5.2378013474814376
BDP1,SLC35D1,5.222530445516687
STAT1,MX1,5.197437456539973
ZEB2,C5AR1,5.193271529821033
NFATC3,TBX21,5.173182101206016
STAT1,GBP4,5.162057923668769
BCL11B,TRBC2,5.1596199939013925
JUN,RHOB,5.158192298575106
IRF1,MAILR,5.147999451443448
NFATC3,SETBP1,5.139491625673524
ZNF708,RPAP2,5.130460023742803
FOXN3,WRN,5.12559211472692
IRF7,APP,5.117006733775674
BCL11B,CD3D,5.111488562395686
IRF8,PPP1R14B,5.077572936411063
ZEB2,HLA-DPB1,5.064771530508445
