TF,target,importance
HMGB2,NUSAP1,8.486760874800847
HMGB2,STMN1,8.408463323281973
TBX21,ENSG00000287190,7.765094631811158
PBX4,METTL15,7.698771081414209
FOS,WDR49,7.536539647581436
PBX4,ABCC4,7.428588119744103
NR3C2,ZNF10,6.898876037040667
IRF4,TMEM176B,6.6560984029043535
MSI2,SIRPD,6.5926545866892425
NR4A1,G0S2,6.502748705903489
FOS,FCN1,6.474599176489333
ZBTB38,TMTC2,6.4360940272075915
MYBL1,TNF,6.381350869008631
SCMH1,MTAP,6.344551545456447
TCF7,FGFBP2,6.325278935449524
ZNF407,RAB33B-AS1,6.217829150431685
TCF7,FCGR3A,6.189439698332118
RUNX1,ARHGAP6,6.118216536529897
MSI2,DLGAP1,6.109325816498257
TCF7,SELL,6.102062315342114
SP140,FMN1,6.098339083611305
ETS1,MSR1,6.047753622453166
ZNF626,AQP3,5.974155774968791
TCF7,CX3CR1,5.785147722479859
HMGB2,SMC4,5.596526489119166
PBX4,LCLAT1,5.516655438898875
ZNF407,SLX4IP,5.462385982908545
SCMH1,ENSG00000307088,5.392169706515085
ZEB1,PTMS,5.378252492770357
IRF8,GAS2L3,5.376610468214143
ZNF600,MAL,5.365854197305364
ZNF37A,KIAA1958,5.3611567660050525
ZBTB38,GABPB1-AS1,5.2987627242167745
MSI2,PHTF2,5.279720397166053
TCF7,GZMB,5.276362295542796
NR4A1,TESK2,5.169699057801062
ZSCAN30,ABTB3,5.150031989126063
STAT1,LINC02580,5.125228894882032
STAT4,PTPN13,5.072480115467786
SETBP1,RGS7,5.061892261507073
TCF7,CMC1,5.057213303518687
HMGB2,CENPE,5.052125706700816
RUNX1,ENSG00000291236,5.043558986352621
EGR1,TENT5C,5.0175323866673205
ZHX3,SLC25A33,4.965589431482926
HIVEP1,ANGPT1,4.925594960617766
EOMES,PADI4,4.925112167212734
SETBP1,SOX2-OT,4.9206403526931854
KLF12,LINGO2,4.901355400550645
SP140,HDAC9,4.871690298710941
RUNX1,RSAD2,4.865192579737725
ZHX2,FAM168A,4.8485744614852315
NRF1,CCDC26,4.808221888972565
ZBTB20,SEC22A,4.806659962201367
ZNF626,BCL11A,4.806136772805523
ZSCAN30,EFCAB13-DT,4.782631012891228
FOXO1,ACTN1,4.760040263726321
ZNF831,FAM241A,4.727512324861631
ZNF626,PRKCQ-AS1,4.723663629587033
TAGLN2,PPBP,4.721221010158999
TCF7,DUSP2,4.70627832152836
NR4A1,NEXN,4.678702110573349
HIVEP1,ENSG00000290008,4.675744799387692
ETS1,KLRB1,4.6551048924309875
SP140,FER,4.645621105404877
ZHX3,PLAUR,4.626546087183626
TBX21,RBMS3,4.613627630858662
SP4,ZHX2,4.605945176688412
ZHX2,TTTY14,4.586504505758056
IRF4,ENSG00000269514,4.583815963339268
ZBTB20,CAMK1D,4.557659590015661
HDX,STEAP4,4.546481949851933
ZNF831,SLC35F3,4.521577691072663
ZNF831,DOP1A,4.511627764239204
LEF1,PHTF2,4.495364938845085
ZNF91,RGS1,4.48817578870509
TCF7,SPON2,4.474617654101263
FOS,RHOB,4.46400923823543
TCF7L2,ENSG00000298678,4.438617837985556
ZBTB20,CMSS1,4.3969065464509685
STAT1,RBMS3,4.386927786729757
EGR1,SLC25A43,4.385147033467901
ETS1,H1-10,4.362344489908878
ZNF331,FCER1A,4.362081844681623
FOXP1,ENSG00000298831,4.335029677140997
ZNF626,ZNF101,4.3295838631321235
MAF,CNST,4.30685752233729
NRF1,H1-0,4.279382838132707
RUNX1,PF4,4.274938088999638
GATA3,NAALADL2,4.273688936961433
ZNF10,SERINC5,4.259861868040954
HSPA5,TSGA10,4.2549415622280025
KLF12,DIS3L2,4.234679694486493
RUNX1,APOBEC3A,4.234253742203349
TCF4,RUBCNL,4.211677818406909
ZEB1,BICDL1,4.20850218095874
HIVEP1,BEX3,4.204324035480889
ZNF407,ENSG00000290548,4.187315660867993
TCF12,C5AR1,4.169660682160966
SP140,DENND4A,4.149370956839038
TBX21,LMF1,4.134536009904169
TCF7,SIRPG,4.120667109044293
NFIA,ABCC3,4.117443945889228
TCF7,CRTAM,4.101072748625478
RPS6KA5,CCDC50,4.0845524592784805
ZNF407,ENSG00000293372,4.081356651645334
MSI2,TMEM140,4.08011642154759
RUNX1,BRAF,4.06330657437894
KLF12,DYNC2H1,4.057278234568217
TRPS1,MSC-AS1,4.054291683972252
MSI2,ABTB3,4.049260411138618
RUNX1,PRKAR2B,4.025437943828082
LEF1,FBXO32,4.020743734461772
ZSCAN30,LINC01215,4.010691094248227
IRF4,S100A9,3.9901626631175025
ZBTB20,LINC00278,3.955791449676534
FEZ1,PNISR-AS1,3.9384848335813913
ZBTB20,TRAT1,3.9261453674166344
STAT1,IFIT3,3.9222242767876447
POU2F2,THEMIS,3.899186375522109
PBX4,KIAA0586,3.8927530971034985
NFATC3,AKT3,3.874054633677638
TCF12,USP32,3.8683277516036148
RUNX1,LTB,3.8606826806756978
FOS,XYLT1,3.856972799201698
MAF,CCL4,3.8444951603156348
FOS,CCR7,3.8440787931205724
HLCS,SMURF1,3.8394605899642396
PBX4,L3MBTL4,3.8269969444574334
IRF4,STON2,3.8219648626851845
NRF1,HSPA1B,3.8123856812458614
ETS1,PARP15,3.7994236347537558
ZNF155,EEIG1,3.7932648902641652
MCTP2,NUBPL,3.7881344318112298
TCF7,GNG2,3.778742707575678
ZNF407,JAKMIP2,3.7769862784155706
SP140,NEK1,3.774960505528077
TCF7,PRF1,3.773270063885607
TBX21,CX3CR1,3.7688735451054605
TAGLN2,PLEKHG2,3.7642367125617513
MCTP2,RGS7,3.7555594462469806
HIVEP1,OCIAD2,3.7541830079947736
NFATC3,ZBTB20,3.7242939885331774
RPS6KA5,MGMT,3.7227040998495853
ZNF654,UMAD1,3.7193446881021672
FOXN3,MAPK8,3.711936817428738
TBX21,PLEKHA5,3.710818004190126
TCF7,OXNAD1,3.7016906784975023
TCF4,FLT3,3.7005448390358726
FOSB,ENSG00000287124,3.6872003749378957
NFATC3,TPTEP1--chr22:16601307(+),3.6703977104206826
TCF7,GATA3,3.6688136574559493
ZNF407,DENND4A,3.6655125215238975
FOS,LYZ,3.6638238239734418
NR3C2,TRPS1,3.650236443292028
TCF7,TSPOAP1-AS1,3.6458684080811574
ZEB1,TBC1D32,3.6450824044243335
KLF12,CDK8,3.643852756875906
